2026-02-06T09:00:00Z INFO  request_id=REQ-021263 ip=198.51.100.91 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:15Z INFO  request_id=REQ-776445 ip=203.0.113.71 method=PUT path=/api/login status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:16Z INFO  request_id=REQ-898227 ip=198.51.100.237 method=DELETE path=/api/profile status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:17Z INFO  request_id=REQ-961652 ip=203.0.113.232 method=POST path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:18Z INFO  request_id=REQ-170594 ip=198.51.100.123 method=POST path=/api/profile status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:19Z INFO  request_id=REQ-627809 ip=198.51.100.226 method=POST path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T09:02:20Z INFO  request_id=REQ-051929 ip=203.0.113.135 method=DELETE path=/api/campaign/1816/creative status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:21Z INFO  request_id=REQ-376703 ip=198.51.100.146 method=POST path=/api/search?q=1%20union%20select%20username,password%20from%20users status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:22Z INFO  request_id=REQ-506113 ip=192.0.2.2 method=PUT path=/download status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:23Z INFO  request_id=REQ-370660 ip=192.0.2.120 method=PUT path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:24Z INFO  request_id=REQ-766932 ip=192.0.2.123 method=POST path=/health status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:25Z INFO  request_id=REQ-788765 ip=192.0.2.135 method=DELETE path=/api/upload status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:26Z INFO  request_id=REQ-892518 ip=198.51.100.30 method=POST path=/download?file=..%2f..%2f..%2fetc%2fpasswd status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:27Z INFO  request_id=REQ-145563 ip=192.0.2.102 method=PUT path=/api/search?q=sports status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:28Z INFO  request_id=REQ-990904 ip=192.0.2.197 method=DELETE path=/api/items status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:29Z INFO  request_id=REQ-366563 ip=192.0.2.138 method=DELETE path=/api/upload status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:30Z INFO  request_id=REQ-794743 ip=192.0.2.64 method=DELETE path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:31Z INFO  request_id=REQ-706698 ip=192.0.2.53 method=GET path=/api/login status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:32Z INFO  request_id=REQ-820457 ip=192.0.2.36 method=PUT path=/api/campaign/1817/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:33Z INFO  request_id=REQ-828954 ip=198.51.100.16 method=POST path=/download status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:34Z INFO  request_id=REQ-673413 ip=203.0.113.122 method=POST path=/api/search?q=phones%20or%201=1 status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:35Z INFO  request_id=REQ-959512 ip=192.0.2.85 method=GET path=/health status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:36Z INFO  request_id=REQ-036008 ip=203.0.113.186 method=POST path=/api/search?q=1%20union%20select%20username,password%20from%20users status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:37Z INFO  request_id=REQ-909919 ip=198.51.100.235 method=POST path=/download?path=../config/.env status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:38Z INFO  request_id=REQ-353254 ip=192.0.2.206 method=DELETE path=/api/items status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:39Z INFO  request_id=REQ-870557 ip=198.51.100.40 method=POST path=/api/items status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:40Z INFO  request_id=REQ-593747 ip=203.0.113.126 method=DELETE path=/api/campaign/1816/creative status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:41Z INFO  request_id=REQ-189958 ip=192.0.2.242 method=GET path=/api/search status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:42Z INFO  request_id=REQ-053666 ip=198.51.100.169 method=DELETE path=/api/search status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T09:02:43Z INFO  request_id=REQ-290868 ip=192.0.2.28 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:44Z INFO  request_id=REQ-823345 ip=203.0.113.58 method=PUT path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:45Z INFO  request_id=REQ-467086 ip=198.51.100.145 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:46Z INFO  request_id=REQ-840098 ip=203.0.113.169 method=GET path=/api/campaign/1816/creative status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:47Z INFO  request_id=REQ-773012 ip=198.51.100.174 method=PUT path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T09:02:48Z INFO  request_id=REQ-020665 ip=198.51.100.8 method=PUT path=/health status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:49Z INFO  request_id=REQ-466067 ip=203.0.113.19 method=GET path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:50Z INFO  request_id=REQ-731033 ip=198.51.100.27 method=POST path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:51Z INFO  request_id=REQ-403053 ip=198.51.100.4 method=PUT path=/download status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:52Z INFO  request_id=REQ-995131 ip=198.51.100.69 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:02:53Z INFO  request_id=REQ-402265 ip=192.0.2.118 method=GET path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:54Z INFO  request_id=REQ-384486 ip=203.0.113.35 method=PUT path=/api/upload status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" payload=`id`
2026-02-06T09:02:55Z INFO  request_id=REQ-133769 ip=192.0.2.84 method=DELETE path=/api/profile status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:02:56Z INFO  request_id=REQ-556594 ip=203.0.113.54 method=DELETE path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T09:02:57Z INFO  request_id=REQ-626770 ip=203.0.113.123 method=DELETE path=/download?path=../config/.env status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:02:58Z INFO  request_id=REQ-097859 ip=192.0.2.197 method=POST path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T09:02:59Z INFO  request_id=REQ-637940 ip=198.51.100.57 method=POST path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:00Z INFO  request_id=REQ-619429 ip=192.0.2.30 method=POST path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:01Z INFO  request_id=REQ-444633 ip=203.0.113.30 method=GET path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:02Z INFO  request_id=REQ-211592 ip=198.51.100.162 method=POST path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:03Z INFO  request_id=REQ-440227 ip=192.0.2.148 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:04Z INFO  request_id=REQ-285656 ip=203.0.113.30 method=PUT path=/api/items status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:05Z INFO  request_id=REQ-895632 ip=192.0.2.47 method=PUT path=/api/campaign/1816/creative status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:06Z INFO  request_id=REQ-316669 ip=203.0.113.43 method=DELETE path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:07Z INFO  request_id=REQ-030189 ip=203.0.113.168 method=DELETE path=/download status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:08Z INFO  request_id=REQ-157202 ip=198.51.100.44 method=DELETE path=/health status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:09Z INFO  request_id=REQ-783807 ip=203.0.113.56 method=DELETE path=/api/login status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:10Z INFO  request_id=REQ-280818 ip=192.0.2.208 method=PUT path=/download status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:11Z INFO  request_id=REQ-855519 ip=198.51.100.75 method=PUT path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:12Z INFO  request_id=REQ-998182 ip=203.0.113.83 method=POST path=/download status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:13Z INFO  request_id=REQ-446805 ip=198.51.100.178 method=PUT path=/health status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T09:03:14Z INFO  request_id=REQ-096687 ip=198.51.100.56 method=DELETE path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:15Z INFO  request_id=REQ-518787 ip=192.0.2.26 method=DELETE path=/download?file=../../etc/passwd status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:16Z INFO  request_id=REQ-092616 ip=192.0.2.224 method=PUT path=/api/login status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:17Z INFO  request_id=REQ-133626 ip=203.0.113.25 method=GET path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:18Z INFO  request_id=REQ-606894 ip=192.0.2.123 method=GET path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:19Z INFO  request_id=REQ-381771 ip=203.0.113.37 method=GET path=/api/upload status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:20Z INFO  request_id=REQ-327964 ip=192.0.2.23 method=GET path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:21Z INFO  request_id=REQ-312056 ip=203.0.113.73 method=GET path=/api/profile status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:22Z INFO  request_id=REQ-367723 ip=192.0.2.128 method=GET path=/api/upload status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" user_email=bob.jones@example.com action=signup
2026-02-06T09:03:23Z INFO  request_id=REQ-451490 ip=203.0.113.18 method=GET path=/api/profile status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:24Z INFO  request_id=REQ-565470 ip=203.0.113.138 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:25Z INFO  request_id=REQ-913576 ip=203.0.113.17 method=PUT path=/download status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:26Z INFO  request_id=REQ-160661 ip=192.0.2.182 method=POST path=/api/search status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:27Z INFO  request_id=REQ-237871 ip=192.0.2.86 method=DELETE path=/api/profile status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:28Z INFO  request_id=REQ-645081 ip=192.0.2.66 method=GET path=/api/login status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T09:03:29Z INFO  request_id=REQ-243198 ip=203.0.113.206 method=DELETE path=/api/campaign/1817/creative status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:30Z INFO  request_id=REQ-203591 ip=203.0.113.252 method=GET path=/api/search?q=1%20union%20select%20username,password%20from%20users status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:31Z INFO  request_id=REQ-350253 ip=203.0.113.63 method=DELETE path=/api/items status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headers="Authorization: Bearer FAKE_TOKEN_XAJI0Y6DPBHS"
2026-02-06T09:03:32Z INFO  request_id=REQ-972042 ip=198.51.100.163 method=GET path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:33Z INFO  request_id=REQ-715240 ip=192.0.2.183 method=PUT path=/download?path=../config/.env status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:34Z INFO  request_id=REQ-847556 ip=198.51.100.20 method=GET path=/download status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:35Z INFO  request_id=REQ-938342 ip=192.0.2.35 method=GET path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:36Z INFO  request_id=REQ-137448 ip=192.0.2.41 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Fronx & GV - FEB 2026"
2026-02-06T09:03:37Z INFO  request_id=REQ-235629 ip=192.0.2.244 method=DELETE path=/health status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:38Z INFO  request_id=REQ-171072 ip=192.0.2.211 method=DELETE path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:39Z INFO  request_id=REQ-009419 ip=198.51.100.32 method=GET path=/health status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:40Z INFO  request_id=REQ-306121 ip=198.51.100.115 method=POST path=/api/search status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:41Z INFO  request_id=REQ-840346 ip=203.0.113.64 method=GET path=/download status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:42Z INFO  request_id=REQ-953132 ip=198.51.100.15 method=DELETE path=/api/upload status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:43Z INFO  request_id=REQ-162890 ip=192.0.2.148 method=DELETE path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:44Z INFO  request_id=REQ-690795 ip=203.0.113.243 method=POST path=/health status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:45Z INFO  request_id=REQ-060436 ip=192.0.2.88 method=POST path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:46Z INFO  request_id=REQ-788939 ip=198.51.100.151 method=GET path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:47Z INFO  request_id=REQ-979619 ip=203.0.113.228 method=PUT path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T09:03:48Z INFO  request_id=REQ-107587 ip=203.0.113.9 method=POST path=/api/items status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:49Z INFO  request_id=REQ-172918 ip=192.0.2.211 method=PUT path=/health status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:50Z INFO  request_id=REQ-377044 ip=192.0.2.227 method=DELETE path=/health status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:51Z INFO  request_id=REQ-757247 ip=192.0.2.76 method=GET path=/api/upload status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" cmd=whoami && dir
2026-02-06T09:03:52Z INFO  request_id=REQ-810993 ip=203.0.113.229 method=DELETE path=/api/upload status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" payload=`id`
2026-02-06T09:03:53Z INFO  request_id=REQ-112167 ip=203.0.113.139 method=PUT path=/api/profile status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T09:03:54Z INFO  request_id=REQ-540008 ip=203.0.113.154 method=DELETE path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:03:55Z INFO  request_id=REQ-941748 ip=198.51.100.24 method=DELETE path=/api/search?q=1%20union%20select%20username,password%20from%20users status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:03:56Z INFO  request_id=REQ-424220 ip=203.0.113.171 method=GET path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T09:03:57Z INFO  request_id=REQ-035969 ip=203.0.113.226 method=POST path=/health status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:58Z INFO  request_id=REQ-055591 ip=198.51.100.45 method=POST path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:03:59Z INFO  request_id=REQ-496829 ip=192.0.2.23 method=DELETE path=/api/upload status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:00Z INFO  request_id=REQ-487654 ip=198.51.100.39 method=POST path=/api/login status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:04:01Z INFO  request_id=REQ-888265 ip=198.51.100.10 method=POST path=/api/profile status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:02Z INFO  request_id=REQ-438604 ip=198.51.100.230 method=PUT path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T09:04:03Z INFO  request_id=REQ-869237 ip=198.51.100.69 method=DELETE path=/api/login status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:04:04Z INFO  request_id=REQ-778851 ip=198.51.100.182 method=DELETE path=/api/search?q=phones%20or%201=1 status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:04:05Z INFO  request_id=REQ-188249 ip=203.0.113.51 method=PUT path=/api/items status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:04:06Z INFO  request_id=REQ-624494 ip=203.0.113.90 method=PUT path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:04:07Z INFO  request_id=REQ-008722 ip=192.0.2.174 method=POST path=/api/profile status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:08Z INFO  request_id=REQ-096602 ip=198.51.100.183 method=PUT path=/api/search?q=1%20union%20select%20username,password%20from%20users status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T09:04:09Z INFO  request_id=REQ-235650 ip=203.0.113.248 method=PUT path=/api/upload status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T09:04:10Z INFO  request_id=REQ-432326 ip=203.0.113.77 method=POST path=/api/campaign/1816/creative status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:11Z INFO  request_id=REQ-431042 ip=198.51.100.104 method=DELETE path=/api/search status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:12Z INFO  request_id=REQ-766493 ip=198.51.100.217 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T09:04:13Z INFO  request_id=REQ-287163 ip=192.0.2.57 method=PUT path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
